"sample","celltype","receptivity_score","group","pred_day","timing_state"
"GSM6102549","Endothelial",0.229757565401831,"Endo_Eutopic",8.16077115724837,"In-phase"
"GSM6102550","Endothelial",-0.103963195359742,"Ectopic",6.41119409367516,"Delayed"
"GSM6102551","Endothelial",-0.100625328943321,"Endo_Eutopic",6.42869331820682,"Delayed"
"GSM6102552","Endothelial",-0.0245391046474779,"Ectopic_Ovary",6.8275858311512,"In-phase"
"GSM6102553","Endothelial",0.00901643581071099,"Ectopic",7.00350537480642,"In-phase"
"GSM6102554","Endothelial",0.208211340310456,"Endo_Eutopic",8.04781210387564,"In-phase"
"GSM6102555","Endothelial",0.0127968501430408,"Endo_Eutopic",7.02332471775516,"In-phase"
"GSM6102556","Endothelial",0.199898119076703,"Ectopic_Ovary",8.00422889628078,"In-phase"
"GSM6102560","Endothelial",0.10001848456217,"Endo_Eutopic",7.48059615234865,"In-phase"
"GSM6102562","Endothelial",0.0603553938114194,"Ectopic_Ovary",7.27265693487361,"In-phase"
"GSM6102563","Endothelial",-0.61091637364577,"Mix",3.75342221574139,"Delayed"
"GSM6102565","Endothelial",-0.547199419192906,"Mix",4.08746712747259,"Delayed"
"GSM6595248","Endothelial",-0.039773893200716,"Ectopic",6.74771535332924,"In-phase"
"GSM6595249","Endothelial",0.248744384842785,"Ectopic_Adjacent",8.26031217390041,"In-phase"
"GSM6595250","Endothelial",-0.140193303640535,"Ectopic",6.22125275974618,"Delayed"
"GSM6595251","Endothelial",-0.288181277262374,"Ectopic_Adjacent",5.44540542036405,"Delayed"
"GSM6595252","Endothelial",0.0819154937670843,"Ectopic",7.38568872913387,"In-phase"
"GSM6595253","Endothelial",-0.0727296049219572,"Ectopic_Adjacent",6.5749404944633,"In-phase"
"GSM6595254","Endothelial",0.165073318076892,"Ectopic",7.82165507937551,"In-phase"
"GSM6595255","Endothelial",-0.166682509023973,"Ectopic_Adjacent",6.08237945121907,"Delayed"
"GSM6595256","Endothelial",0.198645528981223,"Ectopic",7.99766202014125,"In-phase"
"GSM6595257","Endothelial",0.225870445551324,"Ectopic_Adjacent",8.14039239592023,"In-phase"
"GSM6595258","Endothelial",-0.204876372516556,"Ectopic",5.88214286005412,"Delayed"
"GSM6595259","Endothelial",-0.111810206035602,"Ectopic_Adjacent",6.3700550591579,"Delayed"
"GSM6595260","Endothelial",0.127184118740664,"Ectopic_Adjacent",7.62301573202254,"In-phase"
"GSM6595261","Endothelial",-0.346508242601418,"Ectopic_Ovary",5.13961826911777,"Delayed"
"GSM6102532","Glandular_Epi",-0.243833560541015,"Control_Eutopic",6.44026505675037,"Delayed"
"GSM6102533","Glandular_Epi",0.196092969925478,"Control_Eutopic",7.77650392435927,"In-phase"
"GSM6102534","Glandular_Epi",0.228217514318682,"Control_Eutopic",7.87407945538467,"In-phase"
"GSM6102537","Glandular_Epi",0.127705308368818,"Endo_Eutopic",7.56878230470612,"In-phase"
"GSM6102540","Glandular_Epi",-0.909865321595356,"Endo_Eutopic",4.41725106566623,"Delayed"
"GSM6102543","Glandular_Epi",-0.341479804864328,"Endo_Eutopic",6.14367301716028,"Delayed"
"GSM6102546","Glandular_Epi",0.137556491728789,"Endo_Eutopic",7.5987044239372,"In-phase"
"GSM6102549","Glandular_Epi",0.0254266953972517,"Endo_Eutopic",7.25811984515222,"In-phase"
"GSM6102550","Glandular_Epi",-0.0271434080166515,"Ectopic",7.09844269319371,"In-phase"
"GSM6102551","Glandular_Epi",-0.226846959840138,"Endo_Eutopic",6.4918603903189,"Delayed"
"GSM6102552","Glandular_Epi",0.33793533704118,"Ectopic_Ovary",8.20733787250209,"In-phase"
"GSM6102553","Glandular_Epi",0.509104079860748,"Ectopic",8.72724815577763,"Advanced"
"GSM6102554","Glandular_Epi",0.197340076027257,"Endo_Eutopic",7.7802919015096,"In-phase"
"GSM6102555","Glandular_Epi",-0.504187729399725,"Endo_Eutopic",5.64946173919615,"Delayed"
"GSM6102556","Glandular_Epi",0.31716639930363,"Ectopic_Ovary",8.14425401662635,"In-phase"
"GSM6102560","Glandular_Epi",-0.30763404830742,"Endo_Eutopic",6.24647658158049,"Delayed"
"GSM6102562","Glandular_Epi",-0.023498853117759,"Ectopic_Ovary",7.10951271414896,"In-phase"
"GSM6102563","Glandular_Epi",0.622760452596553,"Mix",9.07246957863654,"Advanced"
"GSM6102565","Glandular_Epi",0.0193539704028514,"Mix",7.23967446709963,"In-phase"
"GSM6595248","Glandular_Epi",0.11417911255849,"Ectopic",7.52769765233591,"In-phase"
"GSM6595249","Glandular_Epi",0.423106410949126,"Ectopic_Adjacent",8.46603765864844,"In-phase"
"GSM6595250","Glandular_Epi",-0.0962175958044257,"Ectopic",6.88863580936548,"In-phase"
"GSM6595251","Glandular_Epi",-0.319640218336703,"Ectopic_Adjacent",6.21000887633153,"Delayed"
"GSM6595252","Glandular_Epi",0.196723422335144,"Ectopic",7.77841886914126,"In-phase"
"GSM6595253","Glandular_Epi",0.0117053696868622,"Ectopic_Adjacent",7.21644250255162,"In-phase"
"GSM6595254","Glandular_Epi",0.182447945721354,"Ectopic",7.73505834099861,"In-phase"
"GSM6595255","Glandular_Epi",-0.100702631499639,"Ectopic_Adjacent",6.87501290053067,"In-phase"
"GSM6595256","Glandular_Epi",0.0643726108446355,"Ectopic",7.37641470202348,"In-phase"
"GSM6595257","Glandular_Epi",0.0651436677872651,"Ectopic_Adjacent",7.3787567209392,"In-phase"
"GSM6595258","Glandular_Epi",-0.178872741575572,"Ectopic",6.63757793779277,"In-phase"
"GSM6595259","Glandular_Epi",-0.197663798865221,"Ectopic_Adjacent",6.58050172307285,"In-phase"
"GSM6595260","Glandular_Epi",-0.179994704320805,"Ectopic_Adjacent",6.63417007278722,"In-phase"
"GSM6595261","Glandular_Epi",-0.118756458769357,"Ectopic_Ovary",6.82017595836828,"In-phase"
"GSM6102532","Luminal_Epi",-0.343066011750873,"Control_Eutopic",6.14261746031419,"Delayed"
"GSM6102533","Luminal_Epi",0.287356859932754,"Control_Eutopic",7.73050848455086,"In-phase"
"GSM6102534","Luminal_Epi",0.414914323801294,"Control_Eutopic",8.05179656125138,"In-phase"
"GSM6102537","Luminal_Epi",0.153635546142134,"Endo_Eutopic",7.39369507968471,"In-phase"
"GSM6102540","Luminal_Epi",-0.78570257118437,"Endo_Eutopic",5.02771720638404,"Delayed"
"GSM6102543","Luminal_Epi",-0.295612363330421,"Endo_Eutopic",6.26214234714592,"Delayed"
"GSM6102546","Luminal_Epi",0.19222551572102,"Endo_Eutopic",7.49089438680412,"In-phase"
"GSM6102549","Luminal_Epi",-0.0509124769783539,"Endo_Eutopic",6.8784853934134,"In-phase"
"GSM6102550","Luminal_Epi",0.0618323375268872,"Ectopic",7.16246379429849,"In-phase"
"GSM6102551","Luminal_Epi",-0.680372297478978,"Endo_Eutopic",5.29302007483885,"Delayed"
"GSM6102552","Luminal_Epi",0.0824113708820363,"Ectopic_Ovary",7.21429767250922,"In-phase"
"GSM6102553","Luminal_Epi",0.179460223099874,"Ectopic",7.45874153435329,"In-phase"
"GSM6102554","Luminal_Epi",0.0868293920599233,"Endo_Eutopic",7.22542565737201,"In-phase"
"GSM6102555","Luminal_Epi",-0.308300604201186,"Endo_Eutopic",6.23018357043112,"Delayed"
"GSM6102556","Luminal_Epi",0.039883593682854,"Ectopic_Ovary",7.10717992864474,"In-phase"
"GSM6102560","Luminal_Epi",0.0432207206262185,"Endo_Eutopic",7.11558538815155,"In-phase"
"GSM6102562","Luminal_Epi",0.149254143403245,"Ectopic_Ovary",7.38265932829443,"In-phase"
"GSM6102563","Luminal_Epi",0.744222367833023,"Mix",8.88124820524143,"Advanced"
"GSM6102565","Luminal_Epi",0.581273589079479,"Mix",8.47081750100307,"In-phase"
"GSM6595248","Luminal_Epi",0.134323729503334,"Ectopic",7.34505303054623,"In-phase"
"GSM6595249","Luminal_Epi",0.107962250662033,"Ectopic_Adjacent",7.27865449470962,"In-phase"
"GSM6595250","Luminal_Epi",-0.610202792370247,"Ectopic",5.46976100912589,"Delayed"
"GSM6595251","Luminal_Epi",-0.659674483830291,"Ectopic_Adjacent",5.34515313344172,"Delayed"
"GSM6595252","Luminal_Epi",0.226816197048812,"Ectopic",7.57802040153126,"In-phase"
"GSM6595253","Luminal_Epi",-0.193704821088308,"Ectopic_Adjacent",6.51882413788761,"In-phase"
"GSM6595254","Luminal_Epi",0.390209514536087,"Ectopic",7.98957079716554,"In-phase"
"GSM6595255","Luminal_Epi",0.0175789721798277,"Ectopic_Adjacent",7.05099968856388,"In-phase"
"GSM6595256","Luminal_Epi",0.148488542317997,"Ectopic",7.38073095426802,"In-phase"
"GSM6595257","Luminal_Epi",0.185791839996775,"Ectopic_Adjacent",7.47468942915705,"In-phase"
"GSM6595258","Luminal_Epi",0.123981703837753,"Ectopic",7.31900383330987,"In-phase"
"GSM6595259","Luminal_Epi",-0.147885117834543,"Ectopic_Adjacent",6.63423349055835,"In-phase"
"GSM6595260","Luminal_Epi",-0.143146230060298,"Ectopic_Adjacent",6.64616966498917,"In-phase"
"GSM6595261","Luminal_Epi",-0.133092963765492,"Ectopic_Ovary",6.67149154341523,"In-phase"
"GSM6102532","Lymphoid",0.0668634008004594,"Control_Eutopic",7.38415868308309,"In-phase"
"GSM6102533","Lymphoid",0.66170261943838,"Control_Eutopic",9.43721795213152,"Advanced"
"GSM6102534","Lymphoid",0.154317779530257,"Control_Eutopic",7.68600331142018,"In-phase"
"GSM6102537","Lymphoid",-0.175444273483114,"Endo_Eutopic",6.5478452708831,"In-phase"
"GSM6102540","Lymphoid",-0.215637317041536,"Endo_Eutopic",6.40912089286068,"Delayed"
"GSM6102543","Lymphoid",-0.175443713378819,"Endo_Eutopic",6.54784720405643,"In-phase"
"GSM6102546","Lymphoid",0.161192622896351,"Endo_Eutopic",7.70973150628993,"In-phase"
"GSM6102549","Lymphoid",0.289441484959642,"Endo_Eutopic",8.15237635342505,"In-phase"
"GSM6102550","Lymphoid",-0.146113349638946,"Ectopic",6.64907955937859,"In-phase"
"GSM6102551","Lymphoid",-0.101424043874612,"Endo_Eutopic",6.80332257253582,"In-phase"
"GSM6102552","Lymphoid",0.300306075700178,"Ectopic_Ovary",8.18987497158165,"In-phase"
"GSM6102553","Lymphoid",0.486180500019997,"Ectopic",8.83141170583173,"Advanced"
"GSM6102554","Lymphoid",0.16051182937191,"Endo_Eutopic",7.7073817798229,"In-phase"
"GSM6102555","Lymphoid",-0.0635455407679005,"Endo_Eutopic",6.93405842428243,"In-phase"
"GSM6102556","Lymphoid",0.239415165617271,"Ectopic_Ovary",7.97971289176324,"In-phase"
"GSM6102560","Lymphoid",0.377336955498843,"Endo_Eutopic",8.45574338916134,"In-phase"
"GSM6102562","Lymphoid",-0.233598261893049,"Ectopic_Ovary",6.34712954603473,"Delayed"
"GSM6102563","Lymphoid",-0.503386991189174,"Mix",5.41596657962084,"Delayed"
"GSM6102565","Lymphoid",-0.592066473444055,"Mix",5.10989356474012,"Delayed"
"GSM6595248","Lymphoid",-0.171889807112329,"Ectopic",6.56011334249037,"In-phase"
"GSM6595249","Lymphoid",0.0287961898367417,"Ectopic_Adjacent",7.2527715151441,"In-phase"
"GSM6595250","Lymphoid",-0.400161545531984,"Ectopic",5.77224429529235,"Delayed"
"GSM6595251","Lymphoid",-0.091663201356817,"Ectopic_Adjacent",6.83701165620244,"In-phase"
"GSM6595252","Lymphoid",0.105753747785884,"Ectopic",7.51838686584778,"In-phase"
"GSM6595253","Lymphoid",0.062304555530453,"Ectopic_Adjacent",7.36842404547938,"In-phase"
"GSM6595254","Lymphoid",-0.017780817151615,"Ectopic",7.09201319100242,"In-phase"
"GSM6595255","Lymphoid",-0.05945308226248,"Ectopic_Adjacent",6.94818335015229,"In-phase"
"GSM6595256","Lymphoid",0.0247803089070187,"Ectopic",7.23891089313427,"In-phase"
"GSM6595257","Lymphoid",0.393516713520768,"Ectopic_Adjacent",8.51158705436879,"Advanced"
"GSM6595258","Lymphoid",-0.0664359367710264,"Ectopic",6.92408235996201,"In-phase"
"GSM6595259","Lymphoid",0.0770352977983993,"Ectopic_Adjacent",7.41926650173575,"In-phase"
"GSM6595260","Lymphoid",0.0277919012834083,"Ectopic_Adjacent",7.24930526097218,"In-phase"
"GSM6595261","Lymphoid",-0.603202793598506,"Ectopic_Ovary",5.07145708543645,"Delayed"
"GSM6102532","Myeloid",-0.253452210765463,"Control_Eutopic",5.81950651915029,"Delayed"
"GSM6102533","Myeloid",0.0530108201002854,"Control_Eutopic",7.25244858072496,"In-phase"
"GSM6102534","Myeloid",0.465737178630587,"Control_Eutopic",9.18225054537921,"Advanced"
"GSM6102537","Myeloid",-0.0778119123955633,"Endo_Eutopic",6.64075523724448,"In-phase"
"GSM6102540","Myeloid",-0.379374255320971,"Endo_Eutopic",5.23072752804871,"Delayed"
"GSM6102543","Myeloid",-0.0774590632416776,"Endo_Eutopic",6.64240506884917,"In-phase"
"GSM6102546","Myeloid",0.403749575110372,"Endo_Eutopic",8.89241250478618,"Advanced"
"GSM6102549","Myeloid",-0.130028718959024,"Endo_Eutopic",6.39660292225067,"Delayed"
"GSM6102550","Myeloid",-0.115429419931218,"Ectopic",6.46486547772874,"Delayed"
"GSM6102551","Myeloid",-0.491367969865578,"Endo_Eutopic",4.70707381441937,"Delayed"
"GSM6102552","Myeloid",0.00231009287647632,"Ectopic_Ovary",7.01538506155861,"In-phase"
"GSM6102553","Myeloid",0.222149376403481,"Ectopic",8.04329683043453,"In-phase"
"GSM6102554","Myeloid",0.119312221730433,"Endo_Eutopic",7.56245682827379,"In-phase"
"GSM6102555","Myeloid",0.0733221236808615,"Endo_Eutopic",7.34741899573326,"In-phase"
"GSM6102556","Myeloid",0.398487710102273,"Ectopic_Ovary",8.867809381626,"Advanced"
"GSM6102560","Myeloid",0.0817002767961855,"Endo_Eutopic",7.38659307804702,"In-phase"
"GSM6102562","Myeloid",-0.170493964912134,"Ectopic_Ovary",6.207397872642,"Delayed"
"GSM6102563","Myeloid",-0.420061934233845,"Mix",5.04048243931028,"Delayed"
"GSM6102565","Myeloid",-0.65920897244248,"Mix",3.92229259115115,"Delayed"
"GSM6595248","Myeloid",0.484964600550562,"Ectopic",9.27215300939564,"Advanced"
"GSM6595249","Myeloid",0.520100339240611,"Ectopic_Adjacent",9.43643865811235,"Advanced"
"GSM6595250","Myeloid",-0.029831268021122,"Ectopic",6.86510035081777,"In-phase"
"GSM6595251","Myeloid",0.0353798480558034,"Ectopic_Adjacent",7.17001070442512,"In-phase"
"GSM6595252","Myeloid",-0.349029842554086,"Ectopic",5.37261017296226,"Delayed"
"GSM6595253","Myeloid",-0.0760189014583369,"Ectopic_Adjacent",6.64913889377087,"In-phase"
"GSM6595254","Myeloid",0.384042767883092,"Ectopic",8.80026855875935,"Advanced"
"GSM6595255","Myeloid",0.131348106655795,"Ectopic_Adjacent",7.6187335207972,"In-phase"
"GSM6595256","Myeloid",-0.0205507400693228,"Ectopic",6.9084937050445,"In-phase"
"GSM6595257","Myeloid",-0.0321490633618818,"Ectopic_Adjacent",6.85426293782047,"In-phase"
"GSM6595258","Myeloid",0.0993496852885433,"Ectopic",7.46911715842033,"In-phase"
"GSM6595259","Myeloid",0.0409332634040157,"Ectopic_Adjacent",7.19597704175255,"In-phase"
"GSM6595260","Myeloid",0.0196211809172547,"Ectopic_Adjacent",7.09632724279065,"In-phase"
"GSM6595261","Myeloid",-0.253250929893929,"Ectopic_Ovary",5.82044765657296,"Delayed"
"GSM6102532","Stroma",-0.379793632727976,"Control_Eutopic",5.24787294230252,"Delayed"
"GSM6102533","Stroma",0.175663007681036,"Control_Eutopic",7.83265683103422,"In-phase"
"GSM6102534","Stroma",0.451704674703222,"Control_Eutopic",9.11720003680486,"Advanced"
"GSM6102537","Stroma",0.417637566667205,"Endo_Eutopic",8.95867080953279,"Advanced"
"GSM6102540","Stroma",-0.659898306941717,"Endo_Eutopic",3.94442277824832,"Delayed"
"GSM6102543","Stroma",-0.407034335937393,"Endo_Eutopic",5.12110997711125,"Delayed"
"GSM6102546","Stroma",0.0531346529773102,"Endo_Eutopic",7.26247854147811,"In-phase"
"GSM6102549","Stroma",-0.297253056198363,"Endo_Eutopic",5.63197052411065,"Delayed"
"GSM6102550","Stroma",-0.128914236516242,"Ectopic",6.41532504237161,"Delayed"
"GSM6102551","Stroma",-0.836483185668545,"Endo_Eutopic",3.1226957228464,"Delayed"
"GSM6102552","Stroma",0.124404583294215,"Ectopic_Ovary",7.59412885265004,"In-phase"
"GSM6102553","Stroma",0.0915176320526618,"Ectopic",7.44109141365916,"In-phase"
"GSM6102554","Stroma",-0.449166735831961,"Endo_Eutopic",4.92504940186836,"Delayed"
"GSM6102555","Stroma",-0.286132017797501,"Endo_Eutopic",5.68372160384092,"Delayed"
"GSM6102556","Stroma",0.229223635082405,"Ectopic_Ovary",8.08189797193673,"In-phase"
"GSM6102560","Stroma",-0.0550043579919888,"Endo_Eutopic",6.75926019289377,"In-phase"
"GSM6102562","Stroma",0.429162480916733,"Ectopic_Ovary",9.01230130110322,"Advanced"
"GSM6102563","Stroma",1.16815822844228,"Mix",12.4511733265393,"Advanced"
"GSM6102565","Stroma",-0.483459096375753,"Mix",4.76547197567195,"Delayed"
"GSM6595248","Stroma",0.454777214771398,"Ectopic",9.13149791622144,"Advanced"
"GSM6595249","Stroma",0.339342931541768,"Ectopic_Adjacent",8.59433145930496,"Advanced"
"GSM6595250","Stroma",-0.334608892751325,"Ectopic",5.45813739754817,"Delayed"
"GSM6595251","Stroma",-0.148807717554435,"Ectopic_Adjacent",6.32275193128153,"Delayed"
"GSM6595252","Stroma",-0.0630069144941064,"Ectopic",6.72202078011061,"In-phase"
"GSM6595253","Stroma",0.051075137151778,"Ectopic_Adjacent",7.25289470911901,"In-phase"
"GSM6595254","Stroma",0.0536911921300992,"Ectopic",7.26506836277274,"In-phase"
"GSM6595255","Stroma",0.173363452916677,"Ectopic_Adjacent",7.82195599198799,"In-phase"
"GSM6595256","Stroma",0.115267337275185,"Ectopic",7.55160923081246,"In-phase"
"GSM6595257","Stroma",0.0892038527599269,"Ectopic_Adjacent",7.43032438163028,"In-phase"
"GSM6595258","Stroma",0.162087435511722,"Ectopic",7.76948372683346,"In-phase"
"GSM6595259","Stroma",0.0748716712375503,"Ectopic_Adjacent",7.36363044155578,"In-phase"
"GSM6595260","Stroma",0.125251056499731,"Ectopic_Adjacent",7.59806786452728,"In-phase"
"GSM6595261","Stroma",-0.249975256825602,"Ectopic_Ovary",5.85197490469275,"Delayed"
