disease	included_datasets	scenario	score_version	effect_definition	k	pooled_effect	se_hk	ci_low	ci_high	p_value	tau_squared	I_squared	Q	Q_p_value	pi_low	pi_high	HK_df	weighting_method	independent_biological_unit	coverage_restriction	leave_one_dataset_out_range	effect_direction_consistency
Endometriosis	GSE135485;GSE179640;GSE213216;GSE214411	all	historical_score	case-minus-control mean projected day; inverse-variance REML random effects	4	-0.0996258070510832	0.14794778179529	-0.570461678600425	0.371210064498258	0.548937692667845	0.011587741691176	0	2.50692518081527	0.474040848060688	-0.886861799635118	0.687610185532951	3	REML inverse(vi + tau-squared); Hartung–Knapp t interval	one dataset-level effect from independent sample/pseudobulk units; no ROI/spot pooling	all	NA	2 positive; 2 negative
Endometriosis	GSE135485;GSE179640;GSE213216;GSE214411	exclude_low	historical_score	case-minus-control mean projected day; inverse-variance REML random effects	4	-0.0996258070510832	0.14794778179529	-0.570461678600425	0.371210064498258	0.548937692667845	0.011587741691176	0	2.50692518081527	0.474040848060688	-0.886861799635118	0.687610185532951	3	REML inverse(vi + tau-squared); Hartung–Knapp t interval	one dataset-level effect from independent sample/pseudobulk units; no ROI/spot pooling	exclude_low	NA	2 positive; 2 negative
Endometriosis	GSE135485;GSE179640;GSE213216;GSE214411	exclude_severely_imbalanced	historical_score	case-minus-control mean projected day; inverse-variance REML random effects	4	-0.0996258070510832	0.14794778179529	-0.570461678600425	0.371210064498258	0.548937692667845	0.011587741691176	0	2.50692518081527	0.474040848060688	-0.886861799635118	0.687610185532951	3	REML inverse(vi + tau-squared); Hartung–Knapp t interval	one dataset-level effect from independent sample/pseudobulk units; no ROI/spot pooling	exclude_severely_imbalanced	NA	2 positive; 2 negative
Endometriosis	GSE179640;GSE213216	complete_high_only	historical_score	case-minus-control mean projected day; inverse-variance REML random effects	2	-0.314919388891831	0.150402546345979	-2.22596493560585	1.59612615782219	0.283652259318717	7.92839913235806e-05	0	0.513299990836054	0.473713794167175	NA	NA	1	REML inverse(vi + tau-squared); Hartung–Knapp t interval	one dataset-level effect from independent sample/pseudobulk units; no ROI/spot pooling	complete_high_only	NA	all negative
Endometriosis	GSE135485;GSE179640;GSE213216;GSE214411	all	corrected_coverage_matched	case-minus-control mean projected day; inverse-variance REML random effects	4	-0.098993220464825	0.147738886111459	-0.569164292716969	0.371177851787318	0.550787169176542	0.0117163743310508	0	2.50697100835437	0.474032583259487	-0.88701502678104	0.689028585851389	3	REML inverse(vi + tau-squared); Hartung–Knapp t interval	one dataset-level effect from independent sample/pseudobulk units; no ROI/spot pooling	all	NA	2 positive; 2 negative
Endometriosis	GSE135485;GSE179640;GSE213216;GSE214411	exclude_low	corrected_coverage_matched	case-minus-control mean projected day; inverse-variance REML random effects	4	-0.098993220464825	0.147738886111459	-0.569164292716969	0.371177851787318	0.550787169176542	0.0117163743310508	0	2.50697100835437	0.474032583259487	-0.88701502678104	0.689028585851389	3	REML inverse(vi + tau-squared); Hartung–Knapp t interval	one dataset-level effect from independent sample/pseudobulk units; no ROI/spot pooling	exclude_low	NA	2 positive; 2 negative
Endometriosis	GSE135485;GSE179640;GSE213216;GSE214411	exclude_severely_imbalanced	corrected_coverage_matched	case-minus-control mean projected day; inverse-variance REML random effects	4	-0.098993220464825	0.147738886111459	-0.569164292716969	0.371177851787318	0.550787169176542	0.0117163743310508	0	2.50697100835437	0.474032583259487	-0.88701502678104	0.689028585851389	3	REML inverse(vi + tau-squared); Hartung–Knapp t interval	one dataset-level effect from independent sample/pseudobulk units; no ROI/spot pooling	exclude_severely_imbalanced	NA	2 positive; 2 negative
Endometriosis	GSE179640;GSE213216	complete_high_only	corrected_coverage_matched	case-minus-control mean projected day; inverse-variance REML random effects	2	-0.31491938889183	0.150402546345977	-2.22596493560582	1.59612615782216	0.283652259318714	7.92839913235799e-05	0	0.513299990836044	0.473713794167179	NA	NA	1	REML inverse(vi + tau-squared); Hartung–Knapp t interval	one dataset-level effect from independent sample/pseudobulk units; no ROI/spot pooling	complete_high_only	NA	all negative
